,idDrink,strDrink,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,all_ingredients,soup
136,16485,Flaming Lamborghini,Cocktail,,Alcoholic,Cocktail glass,"Pour the Sambuca and Kahlua into the Cocktail Glass and give the drinker a straw. Pour the Baileys and Blue Curacao into two sepsrate shot glasses either side of the cocktail glass. Set light the concotion in the cocktail glass and start to drink through the straw (this drink should be drunk in one) , as the bottom of the glass is reached put out the fire by pouring the Baileys and Blue Curacao into the cocktail glass and keep drinking till it's all gone!!",https://www.thecocktaildb.com/images/media/drink/yywpss1461866587.jpg,Kahlua,Sambuca,Blue Curacao,Baileys irish cream,,,,,,,1 oz ,1 oz ,1 oz ,1 oz ,,,,,,,"Kahlua,Sambuca,Blue Curacao,Baileys irish cream","Kahlua,Sambuca,Blue Curacao,Baileys irish cream,Pour the Sambuca and Kahlua into the Cocktail Glass and give the drinker a straw. Pour the Baileys and Blue Curacao into two sepsrate shot glasses either side of the cocktail glass. Set light the concotion in the cocktail glass and start to drink through the straw (this drink should be drunk in one) , as the bottom of the glass is reached put out the fire by pouring the Baileys and Blue Curacao into the cocktail glass and keep drinking till it's all gone!!"
137,11390,Frozen Mint Daiquiri,Ordinary Drink,,Alcoholic,Old-fashioned glass,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into an old-fashioned glass and serve.,https://www.thecocktaildb.com/images/media/drink/jrhn1q1504884469.jpg,Light rum,Lime juice,Mint,Sugar,,,,,,,2 oz ,1 tblsp ,6 ,1 tsp ,,,,,,,"Light rum,Lime juice,Mint,Sugar","Light rum,Lime juice,Mint,Sugar,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into an old-fashioned glass and serve."
138,11391,Frozen Pineapple Daiquiri,Ordinary Drink,,Alcoholic,Cocktail Glass,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into a cocktail glass and serve.,https://www.thecocktaildb.com/images/media/drink/k3aecd1582481679.jpg,Light rum,Pineapple,Lime juice,Sugar,,,,,,,1 1/2 oz ,4 chunks ,1 tblsp ,1/2 tsp ,,,,,,,"Light rum,Pineapple,Lime juice,Sugar","Light rum,Pineapple,Lime juice,Sugar,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into a cocktail glass and serve."
139,15997,GG,Ordinary Drink,,Optional alcohol,Collins Glass,Pour the Galliano liqueur over ice. Fill the remainder of the glass with ginger ale and thats all there is to it. You now have a your very own GG.,https://www.thecocktaildb.com/images/media/drink/vyxwut1468875960.jpg,Galliano,Ginger ale,Ice,,,,,,,,2 1/2 shots ,,,,,,,,,,"Galliano,Ginger ale,Ice","Galliano,Ginger ale,Ice,Pour the Galliano liqueur over ice. Fill the remainder of the glass with ginger ale and thats all there is to it. You now have a your very own GG."
140,17255,Gimlet,Cocktail,,Alcoholic,Martini Glass,"Add all the ingredients to a shaker and fill with ice.

Shake, and strain into a chilled cocktail glass or an Old Fashioned glass filled with fresh ice.

Garnish with a lime wheel.",https://www.thecocktaildb.com/images/media/drink/3xgldt1513707271.jpg,Gin,Lime Juice,Sugar Syrup,Lime,,,,,,,2 1/2 oz,1/2 oz,1/2 oz,1,,,,,,,"Gin,Lime Juice,Sugar Syrup,Lime","Gin,Lime Juice,Sugar Syrup,Lime,Add all the ingredients to a shaker and fill with ice.

Shake, and strain into a chilled cocktail glass or an Old Fashioned glass filled with fresh ice.

Garnish with a lime wheel."
141,11410,Gin Fizz,Ordinary Drink,Unforgettables,Alcoholic,Highball glass,"Shake all ingredients with ice cubes, except soda water. Pour into glass. Top with soda water.",https://www.thecocktaildb.com/images/media/drink/xhl8q31504351772.jpg,Gin,Lemon,Powdered sugar,Carbonated water,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,,,,,,,,"Gin,Lemon,Powdered sugar,Carbonated water","Gin,Lemon,Powdered sugar,Carbonated water,Shake all ingredients with ice cubes, except soda water. Pour into glass. Top with soda water."
142,11417,Gin Sour,Ordinary Drink,,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry.",https://www.thecocktaildb.com/images/media/drink/mt7l7m1504883523.jpg,Gin,Lemon juice,Sugar,Orange,Maraschino cherry,,,,,,2 oz ,1 oz ,1/2 tsp superfine ,1 ,1 ,,,,,,"Gin,Lemon juice,Sugar,Orange,Maraschino cherry","Gin,Lemon juice,Sugar,Orange,Maraschino cherry,In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry."
143,11422,Godchild,Ordinary Drink,,Alcoholic,Champagne flute,"Shake all ingredients well with cracked ice, strain into a champagne flute, and serve.",https://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,Vodka,Amaretto,Heavy cream,,,,,,,,1 oz ,1 oz ,1 oz ,,,,,,,,"Vodka,Amaretto,Heavy cream","Vodka,Amaretto,Heavy cream,Shake all ingredients well with cracked ice, strain into a champagne flute, and serve."
144,11408,Gin Daisy,Ordinary Drink,,Alcoholic,Old-fashioned glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, sugar, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the cherry and the orange slice.",https://www.thecocktaildb.com/images/media/drink/z6e22f1582581155.jpg,Gin,Lemon juice,Sugar,Grenadine,Maraschino cherry,Orange,,,,,2 oz ,1 oz ,1/2 tsp superfine ,1/2 tsp ,1 ,1 ,,,,,"Gin,Lemon juice,Sugar,Grenadine,Maraschino cherry,Orange","Gin,Lemon juice,Sugar,Grenadine,Maraschino cherry,Orange,In a shaker half-filled with ice cubes, combine the gin, lemon juice, sugar, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the cherry and the orange slice."
145,11415,Gin Sling,Ordinary Drink,,Alcoholic,Old-fashioned glass,Dissolve powdered sugar in mixture of water and juice of lemon. Add gin. Pour into an old-fashioned glass over ice cubes and stir. Add the twist of orange peel and serve.,https://www.thecocktaildb.com/images/media/drink/8cl9sm1582581761.jpg,Gin,Lemon,Powdered sugar,Water,Orange peel,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1 tsp ,Twist of ,,,,,,"Gin,Lemon,Powdered sugar,Water,Orange peel","Gin,Lemon,Powdered sugar,Water,Orange peel,Dissolve powdered sugar in mixture of water and juice of lemon. Add gin. Pour into an old-fashioned glass over ice cubes and stir. Add the twist of orange peel and serve."
146,11416,Gin Smash,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Muddle sugar with carbonated water and mint sprigs in an old-fashioned glass. Add gin and 1 ice cube. Stir, add the orange slice and the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/hp41fi1504883656.jpg,Gin,Carbonated water,Sugar,Mint,Orange,Cherry,,,,,2 oz ,1 oz ,1 cube ,4 ,1 slice ,1 ,,,,,"Gin,Carbonated water,Sugar,Mint,Orange,Cherry","Gin,Carbonated water,Sugar,Mint,Orange,Cherry,Muddle sugar with carbonated water and mint sprigs in an old-fashioned glass. Add gin and 1 ice cube. Stir, add the orange slice and the cherry, and serve."
147,11420,Gin Toddy,Ordinary Drink,,Alcoholic,Old-fashioned glass,"Mix powdered sugar and water in an old-fashioned glass. Add gin and one ice cube. Stir, add the twist of lemon peel, and serve.",https://www.thecocktaildb.com/images/media/drink/jxstwf1582582101.jpg,Gin,Water,Powdered sugar,Lemon peel,,,,,,,2 oz ,2 tsp ,1/2 tsp ,1 twist of ,,,,,,,"Gin,Water,Powdered sugar,Lemon peel","Gin,Water,Powdered sugar,Lemon peel,Mix powdered sugar and water in an old-fashioned glass. Add gin and one ice cube. Stir, add the twist of lemon peel, and serve."
148,11423,Godfather,Ordinary Drink,Contemporary Classics,Alcoholic,Old-fashioned glass,Pour all ingredients directly into old fashioned glass filled with ice cubes. Stir gently.,https://www.thecocktaildb.com/images/media/drink/e5zgao1582582378.jpg,Scotch,Amaretto,,,,,,,,,1 1/2 oz ,3/4 oz ,,,,,,,,,"Scotch,Amaretto","Scotch,Amaretto,Pour all ingredients directly into old fashioned glass filled with ice cubes. Stir gently."
149,11424,Godmother,Ordinary Drink,,Alcoholic,Old-fashioned glass,Pour vodka and amaretto into an old-fashioned glass over ice and serve.,https://www.thecocktaildb.com/images/media/drink/quksqg1582582597.jpg,Vodka,Amaretto,,,,,,,,,1 1/2 oz ,3/4 oz ,,,,,,,,,"Vodka,Amaretto","Vodka,Amaretto,Pour vodka and amaretto into an old-fashioned glass over ice and serve."
150,12758,Gagliardo,Cocktail,,Alcoholic,Cocktail glass,"Shake well and serve in a cocktail glass. This is a home cocktail of American/Internet Bar del Pozzo, Pavia, Italy.",https://www.thecocktaildb.com/images/media/drink/lyloe91487602877.jpg,Peach Vodka,Lemon juice,Galliano,Sirup of roses,,,,,,,5 parts ,3 parts ,1 part ,1 part ,,,,,,,"Peach Vodka,Lemon juice,Galliano,Sirup of roses","Peach Vodka,Lemon juice,Galliano,Sirup of roses,Shake well and serve in a cocktail glass. This is a home cocktail of American/Internet Bar del Pozzo, Pavia, Italy."
151,12944,Gluehwein,Punch / Party Drink,,Optional alcohol,Irish coffee cup,"Boil sugar and spices in water, leave in the water for 30 minutes. Strain the spiced water and mix with the wine. Heat slowly until short of boiling temperature. (To remove alcohol, let it boil for a while.) You may add lemon or orange juice to taste. Serve in irish coffee cup.",https://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,Red wine,Water,Sugar,Cinnamon,Cloves,Lemon peel,,,,,1 L ,125 ml ,60 gr ,1 ,3 ,1 tblsp ,,,,,"Red wine,Water,Sugar,Cinnamon,Cloves,Lemon peel","Red wine,Water,Sugar,Cinnamon,Cloves,Lemon peel,Boil sugar and spices in water, leave in the water for 30 minutes. Strain the spiced water and mix with the wine. Heat slowly until short of boiling temperature. (To remove alcohol, let it boil for a while.) You may add lemon or orange juice to taste. Serve in irish coffee cup."
152,17252,Greyhound,Cocktail,,Alcoholic,Collins glass,"Add the vodka to a Collins glass filled with ice.
Top with grapefruit juice and stir.

",https://www.thecocktaildb.com/images/media/drink/g5upn41513706732.jpg,Vodka,Grapefruit Juice,,,,,,,,,1 1/2 oz,3 oz,,,,,,,,,"Vodka,Grapefruit Juice","Vodka,Grapefruit Juice,Add the vodka to a Collins glass filled with ice.
Top with grapefruit juice and stir.

"
153,11407,Gin Cooler,Ordinary Drink,,Alcoholic,Collins glass,Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice and add gin. Fill with carbonated water and stir. Add the lemon peel and the orange spiral so that the end of the orange spiral dangles over rim of glass.,https://www.thecocktaildb.com/images/media/drink/678xt11582481163.jpg,Gin,Carbonated water,Powdered sugar,Orange spiral,Lemon peel,,,,,,2 oz ,,,,,,,,,,"Gin,Carbonated water,Powdered sugar,Orange spiral,Lemon peel","Gin,Carbonated water,Powdered sugar,Orange spiral,Lemon peel,Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice and add gin. Fill with carbonated water and stir. Add the lemon peel and the orange spiral so that the end of the orange spiral dangles over rim of glass."
154,11418,Gin Squirt,Ordinary Drink,,Alcoholic,Highball glass,"Stir gin, grenadine, and powdered sugar with ice and strain into a highball glass over ice cubes. Fill with carbonated water and stir. Decorate with the pineapple chunks and the strawberries and serve.",https://www.thecocktaildb.com/images/media/drink/xrbhz61504883702.jpg,Gin,Grenadine,Powdered sugar,Pineapple,Strawberries,Carbonated water,,,,,1 1/2 oz ,1 tsp ,1 tblsp ,3 chunks,2 ,,,,,,"Gin,Grenadine,Powdered sugar,Pineapple,Strawberries,Carbonated water","Gin,Grenadine,Powdered sugar,Pineapple,Strawberries,Carbonated water,Stir gin, grenadine, and powdered sugar with ice and strain into a highball glass over ice cubes. Fill with carbonated water and stir. Decorate with the pineapple chunks and the strawberries and serve."
155,15427,Grand Blue,Ordinary Drink,,Alcoholic,Old-fashioned glass,Serve in an old fashioned glass.,https://www.thecocktaildb.com/images/media/drink/vsrsqu1472761749.jpg,Malibu rum,Peach schnapps,Blue Curacao,Sweet and sour,,,,,,,1 1/2 cl ,1 1/2 cl ,1 1/2 cl ,3 cl ,,,,,,,"Malibu rum,Peach schnapps,Blue Curacao,Sweet and sour","Malibu rum,Peach schnapps,Blue Curacao,Sweet and sour,Serve in an old fashioned glass."
156,17230,Gin Rickey,Cocktail,,Alcoholic,Highball glass,Half-fill a tall glass with ice. Mix the gin and Grenadine together and pour over the ice. Add the lime or lemon juice and top off with soda water. Decorate the glass with lime and/or lemon slices.,https://www.thecocktaildb.com/images/media/drink/s00d6f1504883945.jpg,Gin,Grenadine,lemon,Soda Water,Lime,,,,,,2 oz ,1 tsp ,Juice of 1/2 ,Top up with,Garnish,,,,,,"Gin,Grenadine,lemon,Soda Water,Lime","Gin,Grenadine,lemon,Soda Water,Lime,Half-fill a tall glass with ice. Mix the gin and Grenadine together and pour over the ice. Add the lime or lemon juice and top off with soda water. Decorate the glass with lime and/or lemon slices."
157,11419,Gin Swizzle,Ordinary Drink,,Alcoholic,Highball glass,"In a shaker half-filled with ice cubes, combine the lime juice, sugar, gin, and bitters. Shake well. Almost fill a colling glass with ice cubes. Stir until the glass is frosted. Strain the mixture in the shaker into the glass and add the club soda.",https://www.thecocktaildb.com/images/media/drink/sybce31504884026.jpg,Lime juice,Sugar,Gin,Bitters,Club soda,,,,,,1 1/2 oz ,1 tsp superfine ,2 oz ,1 dash ,3 oz ,,,,,,"Lime juice,Sugar,Gin,Bitters,Club soda","Lime juice,Sugar,Gin,Bitters,Club soda,In a shaker half-filled with ice cubes, combine the lime juice, sugar, gin, and bitters. Shake well. Almost fill a colling glass with ice cubes. Stir until the glass is frosted. Strain the mixture in the shaker into the glass and add the club soda."
158,11433,Grass Skirt,Ordinary Drink,,Alcoholic,Old-fashioned glass,"In a shaker half-filled with ice cubes, combine the gin, triple sec, pineapple juice, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the pineapple slice.",https://www.thecocktaildb.com/images/media/drink/qyvprp1473891585.jpg,Gin,Triple sec,Pineapple juice,Grenadine,Pineapple,,,,,,1 1/2 oz ,1 oz ,1 oz ,1/2 tsp ,1 ,,,,,,"Gin,Triple sec,Pineapple juice,Grenadine,Pineapple","Gin,Triple sec,Pineapple juice,Grenadine,Pineapple,In a shaker half-filled with ice cubes, combine the gin, triple sec, pineapple juice, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the pineapple slice."
159,14642,Grim Reaper,Ordinary Drink,,Alcoholic,Old-fashioned glass,Mix Kahlua and 151 in glass. Quickly add ice and pour grenadine over ice to give ice red tint.,https://www.thecocktaildb.com/images/media/drink/kztu161504883192.jpg,Kahlua,151 proof rum,Grenadine,,,,,,,,1 oz ,1 oz Bacardi ,1 dash ,,,,,,,,"Kahlua,151 proof rum,Grenadine","Kahlua,151 proof rum,Grenadine,Mix Kahlua and 151 in glass. Quickly add ice and pour grenadine over ice to give ice red tint."
160,17200,Grasshopper,Ordinary Drink,Contemporary Classics,Alcoholic,Cocktail glass,Pour ingredients into a cocktail shaker with ice. Shake briskly and then strain into a chilled cocktail glass.,https://www.thecocktaildb.com/images/media/drink/aqm9el1504369613.jpg,Green Creme de Menthe,Creme de Cacao,Light cream,,,,,,,,3/4 oz ,3/4 oz white ,3/4 oz ,,,,,,,,"Green Creme de Menthe,Creme de Cacao,Light cream","Green Creme de Menthe,Creme de Cacao,Light cream,Pour ingredients into a cocktail shaker with ice. Shake briskly and then strain into a chilled cocktail glass."
161,12762,Grizzly Bear,Ordinary Drink,,Alcoholic,Collins Glass,"Served over ice. Sounds nasty, but tastes great.",https://www.thecocktaildb.com/images/media/drink/k6v97f1487602550.jpg,Amaretto,Jägermeister,Kahlua,Milk,,,,,,,1 part ,1 part ,1 part ,2 1/2 parts ,,,,,,,"Amaretto,Jägermeister,Kahlua,Milk","Amaretto,Jägermeister,Kahlua,Milk,Served over ice. Sounds nasty, but tastes great."
162,13497,Green Goblin,Beer,,Alcoholic,Pint glass,"Cider First, Lager then Curacao",https://www.thecocktaildb.com/images/media/drink/qxprxr1454511520.jpg,Cider,Lager,Blue Curacao,,,,,,,,1/2 pint hard ,1/2 pint ,1 shot ,,,,,,,,"Cider,Lager,Blue Curacao","Cider,Lager,Blue Curacao,Cider First, Lager then Curacao"
163,17199,Golden dream,Ordinary Drink,Contemporary Classics,Alcoholic,Cocktail glass,Shake with cracked ice. Strain into glass and serve.,https://www.thecocktaildb.com/images/media/drink/qrot6j1504369425.jpg,Galliano,Triple Sec,orange juice,Cream,,,,,,,2 parts,2 parts,2 parts,1 part,,,,,,,"Galliano,Triple Sec,orange juice,Cream","Galliano,Triple Sec,orange juice,Cream,Shake with cracked ice. Strain into glass and serve."
164,16262,H.D.,Coffee / Tea,,Alcoholic,Beer mug,Mix the whisky and Baileys Cream in a beer-glass (at least 50 cl). Fill the rest of the glass with coffee.,https://www.thecocktaildb.com/images/media/drink/upusyu1472667977.jpg,Whisky,Baileys irish cream,Coffee,,,,,,,,4 cl ,8 cl ,,,,,,,,,"Whisky,Baileys irish cream,Coffee","Whisky,Baileys irish cream,Coffee,Mix the whisky and Baileys Cream in a beer-glass (at least 50 cl). Fill the rest of the glass with coffee."
